evt,mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
3036,1101.8725660478517,60.395813,1.074707,-999.0,-999.0,2743513.0,-999.0,-999.0,-999.0
3037,1804.8375350497115,108.30212,2.0317383,-999.0,-999.0,2743513.0,-999.0,-999.0,-999.0
3038,1253.5544564987847,171.51958,2.1049805,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3039,944.2728983714572,80.508064,0.04660797,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3040,1100.8063393208297,152.45563,0.14840698,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3041,1057.1607295571916,152.45563,0.14840698,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3042,1679.9616307537865,114.32522,0.30291748,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3043,1566.3979506185592,114.32522,0.30291748,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3044,1592.2050941053635,114.32522,0.30291748,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3045,1463.7024458529688,114.32522,0.30291748,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3046,2260.476706265991,123.19173,1.3088379,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3047,1564.8328446116689,123.19173,1.3088379,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3048,1453.5882585541524,123.19173,1.3088379,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3049,1776.568461838531,171.31941,0.33062744,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3050,862.259623685897,71.55193,0.64782715,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3051,991.6140173397512,71.55193,0.64782715,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3052,398.36283117582616,176.69005,0.48266602,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3053,379.22020372749216,176.69005,0.48266602,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3054,1516.7693220310164,72.24118,0.8930664,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3055,1063.1155125798305,72.24118,0.8930664,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3056,991.5115355970668,72.24118,0.8930664,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3057,1243.4251738174178,169.75844,0.47045898,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3058,1516.395799554479,169.75844,0.47045898,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3059,1459.876446746346,147.47058,0.91015625,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3060,1225.4528185419606,147.47058,0.91015625,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3061,908.3335720985596,147.47058,0.91015625,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3062,1919.0548803585975,189.76816,1.1057129,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3063,1486.3257734086128,77.217026,1.5065918,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3064,541.556290067192,217.45744,0.2138977,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3065,557.230204750681,217.45744,0.2138977,-999.0,-999.0,1531372.0,-999.0,-999.0,-999.0
3066,1635.605757823416,127.78718,1.2099609,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3067,1428.0546064107496,127.78718,1.2099609,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3068,1908.328818135222,400.72614,0.75390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3069,1940.566628869892,400.72614,0.75390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3070,1851.5149476064496,400.72614,0.75390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3071,1754.654815012507,400.72614,0.75390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3072,1768.4226746366194,400.72614,0.75390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3073,680.6682179734722,186.87544,0.5965576,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3074,1207.927846611702,78.07821,1.3867188,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3075,1084.373530086546,78.07821,1.3867188,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3076,1211.7242002705302,73.311745,1.6083984,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3077,1362.1277439481476,73.311745,1.6083984,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3078,1215.8655454777645,81.83174,1.005127,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3079,1212.4147455993532,81.83174,1.005127,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3080,1032.1903756241838,184.56247,1.7385254,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3081,1981.4316479857907,281.40234,0.92822266,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3082,1546.428542507426,281.40234,0.92822266,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3083,2492.6110106965493,364.4328,1.345459,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3084,1994.570566060891,364.4328,1.345459,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3085,1785.6491895264503,364.4328,1.345459,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3086,1137.5496444850194,210.3647,0.72998047,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3087,882.8014363277462,100.11083,0.68151855,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3088,1909.2164617339213,124.85154,0.11618042,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3089,1446.3883256668928,124.85154,0.11618042,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3090,494.7236037872946,239.58246,0.7540283,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3091,568.1954682159057,239.58246,0.7540283,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3092,366.784573863967,74.07556,0.5390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3093,891.9190129068463,74.07556,0.5390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3094,916.0581311354642,74.07556,0.5390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3095,568.8219462092425,74.07556,0.5390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3096,3002.143988348615,526.2244,0.13409424,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3097,2973.387640264082,526.2244,0.13409424,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3098,1064.932162078628,283.48267,0.012996674,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3099,1081.4855010788144,283.48267,0.012996674,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3100,869.540507460986,283.48267,0.012996674,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3101,1183.3669714017235,157.17557,0.14828491,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3102,1969.746755379908,233.15189,0.37854004,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3103,1714.4662893793068,233.15189,0.37854004,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3104,924.3168901191306,133.4522,0.59313965,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3105,1032.1742648491029,133.4522,0.59313965,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3106,987.734729984434,78.24746,1.4375,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3107,1288.6656367705089,143.96089,0.9140625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3108,1220.0250280700996,143.96089,0.9140625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3109,1512.3454808778365,131.73973,0.12098694,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3110,506.8939593629799,134.0205,1.3156738,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3111,1410.497110148881,80.7161,0.9317627,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3112,1425.5700608123834,310.8478,0.037506104,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3113,1455.1110716916028,95.57715,0.4758911,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3114,1229.5488254167767,178.02821,0.49676514,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3115,1181.8989018053378,178.02821,0.49676514,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3116,999.5110817304858,178.02821,0.49676514,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3117,1153.456605777398,114.09665,0.6159668,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3118,905.2357565979368,114.09665,0.6159668,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3119,921.6505653131212,583.25476,0.5007324,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3120,1074.4977740377565,350.6839,1.9077148,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3121,1820.038828588332,151.4275,0.27667236,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3122,1149.181160936369,151.4275,0.27667236,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3123,1061.3217496613302,151.4275,0.27667236,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3124,971.717421985414,62.920036,0.9160156,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3125,1365.2852291077954,94.54983,0.66259766,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3126,740.5776091974204,94.54983,0.66259766,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3127,1523.464118912831,170.55995,0.6307373,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3128,1274.322185005501,170.55995,0.6307373,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3129,965.4743664340572,153.84889,1.161377,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3130,1023.7147888254052,153.84889,1.161377,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3131,1919.1063829138927,91.57795,0.14987183,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3132,1698.812196427691,91.57795,0.14987183,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3133,935.6407766410464,232.08789,0.53344727,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3134,1830.788820642851,140.52087,0.8562012,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3135,1275.990955100276,67.838196,0.29315186,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3136,1223.4224800975444,67.838196,0.29315186,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3137,1395.752152853525,168.89146,1.7419434,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3138,555.088660377795,251.69498,0.53063965,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3139,549.5646851797519,251.69498,0.53063965,-999.0,-999.0,2015833.0,-999.0,-999.0,-999.0
3140,1266.1978050252203,126.26243,0.51464844,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3141,1300.9398806107815,131.28078,0.120391846,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3142,1293.2093477280316,131.28078,0.120391846,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3143,1699.6521707956304,231.4535,0.5722656,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3144,1466.9436390099836,231.4535,0.5722656,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3145,2040.178005078829,365.48883,0.5085449,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3146,1432.268212048734,365.48883,0.5085449,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3147,2110.5124749243887,93.46107,0.034843445,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3148,1738.9089674000854,93.46107,0.034843445,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3149,1646.3350921703866,93.46107,0.034843445,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3150,1491.3704314906931,79.02928,1.5375977,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3151,1251.2699397104964,79.02928,1.5375977,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3152,1310.085678432269,89.55277,1.4260254,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3153,1485.2462000681608,303.38785,0.86779785,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3154,453.8765517935377,303.38785,0.86779785,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3155,579.3729712974938,303.38785,0.86779785,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3156,1999.5312790787707,309.07755,0.71118164,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3157,1468.7600793726328,309.07755,0.71118164,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3158,2994.1870653412984,374.62033,0.24331665,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3159,1609.526443730164,405.03665,0.78796387,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3160,1538.7191401174264,405.03665,0.78796387,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3161,1521.0289613558791,405.03665,0.78796387,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3162,1170.5940132215687,260.40225,0.07850647,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3163,1045.0640827294587,260.40225,0.07850647,-999.0,-999.0,1681525.0,-999.0,-999.0,-999.0
3164,1310.9063381364335,129.95248,0.3248291,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3165,1218.621892516042,129.95248,0.3248291,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3166,1165.0294416918346,117.61598,0.7573242,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3167,906.190527278468,117.61598,0.7573242,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3168,826.2657300846006,115.25915,0.040390015,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3169,898.9365659256092,115.25915,0.040390015,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3170,366.6370352839991,78.95858,0.20742798,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3171,287.8311094200549,78.95858,0.20742798,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3172,1535.5699764484466,73.50536,0.20480347,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3173,2195.370226242829,93.36552,1.651123,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3174,1127.6469128254137,93.36552,1.651123,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3175,1244.3621131471125,93.36552,1.651123,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3176,882.8089753709432,93.36552,1.651123,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3177,905.9709702684582,470.47058,0.71154785,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3178,1383.6275694581018,160.13234,1.111084,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3179,1304.0894767973075,160.13234,1.111084,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3180,2157.9741822827677,537.6384,1.0422363,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3181,1775.2852938834894,537.6384,1.0422363,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3182,1411.6101526058335,267.21774,0.06333923,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3183,1080.73408848315,267.21774,0.06333923,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3184,1058.915401094821,86.085014,0.6121826,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3185,1412.1740717967728,64.52423,0.9851074,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3186,642.0258481420516,64.52423,0.9851074,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3187,654.8708972196882,64.52423,0.9851074,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3188,1420.9090733318387,133.67511,0.92614746,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3189,1162.31958599399,133.67511,0.92614746,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3190,320.74363055432264,381.58087,0.44024658,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3191,968.3282436876076,93.77455,0.74035645,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3192,808.601825859285,93.77455,0.74035645,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3193,1281.598903187942,99.09897,1.777832,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3194,1141.305220041615,99.09897,1.777832,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3195,1392.6751465164186,125.01295,1.302002,-999.0,-999.0,1715111.0,-999.0,-999.0,-999.0
3196,1261.9498724714754,290.99377,0.4416504,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3197,1012.391593092343,217.2198,0.6793213,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3198,1394.3093462116444,77.64928,0.90527344,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3199,1202.1221763518745,199.3712,0.35375977,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3200,1448.6947517127471,129.09935,1.2001953,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3201,1340.5424155417031,129.09935,1.2001953,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3202,1185.797921130204,166.62294,0.038642883,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3203,544.5332865058691,166.62294,0.038642883,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3204,1181.9586533683705,112.99589,0.85302734,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3205,1122.8212081213185,112.99589,0.85302734,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3206,695.6405921411495,174.99103,0.5897217,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3207,1764.893502155052,236.83217,1.3334961,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3208,1146.5461548173698,282.7084,0.20806885,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3209,1076.9595898493617,282.7084,0.20806885,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3210,1125.767786259404,77.69462,1.5742188,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3211,1375.2594824427554,77.69462,1.5742188,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3212,1285.0124639419132,315.62875,0.045639038,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3213,1199.8340774921203,315.62875,0.045639038,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3214,1175.3941751085636,94.18665,0.8479004,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3215,815.0370964664112,94.18665,0.8479004,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3216,1753.7538253877046,116.35797,0.274292,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3217,1486.7494409417363,116.35797,0.274292,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3218,1379.769594613708,116.35797,0.274292,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3219,499.40195518827727,123.84726,0.9373779,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3220,832.6959260300955,123.84726,0.9373779,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3221,901.4142601910376,56.460316,0.8688965,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3222,1226.2144348760946,214.88736,0.3604126,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3223,614.1762954703568,129.68532,0.5317383,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3224,517.7564734213664,129.68532,0.5317383,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3225,484.7052888585123,99.64411,0.40460205,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3226,491.0648570623713,99.64411,0.40460205,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3227,3084.3120927678333,236.35196,0.13110352,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3228,1562.472037905485,272.04477,0.122909546,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3229,1284.0574614606055,87.51666,1.3825684,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3230,1144.479892647778,87.51666,1.3825684,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3231,1165.4100359222582,221.5657,0.44250488,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3232,1607.4311506521535,221.5657,0.44250488,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3233,2018.892889319176,230.93803,0.77770996,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3234,524.3020965049333,230.93803,0.77770996,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3235,581.3181047116656,230.93803,0.77770996,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3236,493.1869642244556,230.93803,0.77770996,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3237,1649.0355570791558,184.83716,1.4306641,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3238,1113.7126447375365,184.83716,1.4306641,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3239,1390.7826571280038,95.8925,0.6968994,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3240,1254.842490173596,95.8925,0.6968994,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3241,2035.0455785610584,114.75241,0.41705322,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3242,1006.0687997529312,132.8735,1.9399414,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3243,809.7021467045191,132.8735,1.9399414,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3244,442.2044271760916,73.022575,0.34906006,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3245,378.8241783392755,73.022575,0.34906006,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3246,543.0497232502112,73.022575,0.34906006,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3247,2312.3150458066657,122.75301,0.63427734,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3248,406.64730952390175,122.75301,0.63427734,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3249,436.1433549142945,122.75301,0.63427734,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3250,1126.9284221518108,247.00603,0.42858887,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3251,933.3189317685244,247.00603,0.42858887,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3252,372.2980980235597,154.32484,0.685791,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3253,1246.7260214739786,154.32484,0.685791,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3254,1183.076731166358,74.63322,0.5609131,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3255,994.9884919481104,74.63322,0.5609131,-999.0,-999.0,1224865.0,-999.0,-999.0,-999.0
3256,3864.344148026869,141.7985,0.53430176,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3257,1800.2746967258556,409.29456,0.9996338,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3258,1338.7762650192076,247.66866,1.0163574,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3259,1305.7034202282368,247.66866,1.0163574,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3260,1337.4909607999646,247.66866,1.0163574,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3261,1464.8306868546892,125.86751,0.47607422,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3262,1605.8945897453364,125.86751,0.47607422,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3263,879.6515974714999,130.8647,0.3619995,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3264,1075.42502113582,235.21414,0.96850586,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3265,1037.8114715534798,235.21414,0.96850586,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3266,995.6069033643024,235.21414,0.96850586,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3267,947.799714689089,235.21414,0.96850586,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3268,777.0295870376076,107.85915,1.2331543,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3269,1026.825593519692,107.85915,1.2331543,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3270,767.6297518909491,107.85915,1.2331543,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3271,615.8333025653485,128.45274,1.0644531,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3272,1801.265178557959,226.67043,1.9619141,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3273,966.5518381213446,101.207535,1.7646484,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3274,1230.0075882277506,101.207535,1.7646484,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3275,861.0765457153138,101.207535,1.7646484,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3276,755.0680190087337,292.00012,0.7104492,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3277,1174.8395693965742,305.97736,0.17581177,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3278,2165.7799988355305,97.58489,1.8195801,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3279,1218.2887985487623,97.58489,1.8195801,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3280,2604.175290862436,388.83823,0.880249,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3281,1979.969924797626,388.83823,0.880249,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3282,1690.4223037221018,544.15155,1.3339844,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3283,1317.7659445709824,419.30948,1.3725586,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3284,1211.505894678143,131.5919,1.0249023,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3285,1146.073212365299,131.5919,1.0249023,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3286,940.1966183388948,131.5919,1.0249023,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3287,1550.8339764579127,225.91359,1.4213867,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3288,961.1195850119012,225.91359,1.4213867,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3289,1370.4557025286963,207.67259,0.2531128,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3290,1603.0183127850453,466.7707,0.42340088,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3291,763.9751723966484,91.17386,0.0009652376,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3292,765.5455801019721,91.17386,0.0009652376,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3293,1313.802750546376,260.41568,0.48583984,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3294,1085.0153272953812,260.41568,0.48583984,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3295,830.1329806599599,223.93217,1.3840332,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
3296,1261.3545996295502,165.65268,1.279541,-999.0,-999.0,2560947.0,-999.0,-999.0,-999.0
